GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,TIME_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_SCORE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,EXACT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,20900332,387,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,3,603,Made Shot,Jump Shot,3PT Field Goal,3,Left Corner 3,Left Side(L),24+ ft.,24,24.12674864,-239,33,1,1,20091212,DET,GSW
Shot Chart Detail,20900409,480,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,0,420,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,24,24.12902816,-150,189,1,1,20091222,MEM,GSW
Shot Chart Detail,20900487,18,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,36,2736,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,24,24.4043029,209,126,1,1,20100102,POR,GSW
Shot Chart Detail,20900503,272,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,8,1508,Made Shot,Jump Shot,3PT Field Goal,3,Right Corner 3,Right Side(R),24+ ft.,24,24.2330353,232,70,1,1,20100105,DEN,GSW
Shot Chart Detail,20900503,484,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,9,309,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,24,24.74126108,-162,187,1,1,20100105,DEN,GSW
Shot Chart Detail,20900581,440,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,24,564,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,24,24.91284809,204,143,1,1,20100115,GSW,MIL
Shot Chart Detail,20900634,60,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,10,2410,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,24,24.6454864,64,238,1,1,20100122,GSW,NJN
Shot Chart Detail,20900662,333,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,38,1418,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,24,24.68400292,-87,231,1,1,20100126,SAC,GSW
Shot Chart Detail,20900703,210,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,20,1760,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,24,24.20516474,-5,242,1,1,20100131,OKC,GSW
Shot Chart Detail,20900703,471,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,28,508,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,24,24.2,0,242,1,1,20100131,OKC,GSW
Shot Chart Detail,20900896,441,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,13,553,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,24,24.20020661,214,113,1,1,20100302,MIA,GSW
Shot Chart Detail,20900925,167,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,16,1876,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,24,24.88091638,209,135,1,1,20100306,CHA,GSW
Shot Chart Detail,20900995,152,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,47,1967,Made Shot,Pullup Jump shot,3PT Field Goal,3,Right Corner 3,Right Side(R),24+ ft.,24,24.12073797,241,-10,1,1,20100315,GSW,LAL
Shot Chart Detail,20901052,19,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,2,2702,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,24,24.43460661,-13,244,1,1,20100322,GSW,PHX
Shot Chart Detail,20901119,564,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,52,232,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,24,24.15056935,-106,217,1,1,20100331,UTA,GSW
Shot Chart Detail,20901145,16,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,7,2767,Made Shot,Pullup Jump shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,24,24.9008032,2,249,1,1,20100404,TOR,GSW
Shot Chart Detail,20901145,408,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,34,694,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,24,24.61747347,59,239,1,1,20100404,TOR,GSW
Shot Chart Detail,20901145,424,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,33,573,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,24,24.86523678,72,238,1,1,20100404,TOR,GSW
Shot Chart Detail,20901194,358,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,42,1002,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,24,24.86543786,223,110,1,1,20100410,LAC,GSW
Shot Chart Detail,20901229,468,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,46,166,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Center(C),24+ ft.,24,24.69109151,-49,242,1,1,20100414,POR,GSW
Shot Chart Detail,20900150,341,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,19,799,Made Shot,Jump Shot,3PT Field Goal,3,Right Corner 3,Right Side(R),24+ ft.,23,23.91024885,239,7,1,1,20091117,CLE,GSW
Shot Chart Detail,20900271,29,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,47,2687,Made Shot,Pullup Jump shot,3PT Field Goal,3,Left Corner 3,Left Side(L),24+ ft.,23,23.10021645,-231,1,1,1,20091203,GSW,HOU
Shot Chart Detail,20900311,184,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,49,1909,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Right Side Center(RC),24+ ft.,23,23.78613041,147,187,1,1,20091209,NJN,GSW
Shot Chart Detail,20900332,29,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,59,2639,Made Shot,Jump Shot,3PT Field Goal,3,Left Corner 3,Left Side(L),24+ ft.,23,23.67129063,-232,47,1,1,20091212,DET,GSW
Shot Chart Detail,20900383,36,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,51,2691,Made Shot,Pullup Jump shot,3PT Field Goal,3,Right Corner 3,Right Side(R),24+ ft.,23,23.9,239,0,1,1,20091218,GSW,WAS
Shot Chart Detail,20900419,356,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,4,904,Made Shot,Jump Shot,3PT Field Goal,3,Left Corner 3,Left Side(L),24+ ft.,23,23.83149177,-237,25,1,1,20091223,NOH,GSW
Shot Chart Detail,20900503,187,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,19,1939,Made Shot,Jump Shot,3PT Field Goal,3,Right Corner 3,Right Side(R),24+ ft.,23,23.3040769,232,22,1,1,20100105,DEN,GSW
Shot Chart Detail,20900568,362,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,20,860,Made Shot,Pullup Jump shot,3PT Field Goal,3,Right Corner 3,Right Side(R),24+ ft.,23,23.6,236,0,1,1,20100113,GSW,MIA
Shot Chart Detail,20900619,321,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,27,1227,Made Shot,Pullup Jump shot,3PT Field Goal,3,Right Corner 3,Right Side(R),24+ ft.,23,23.30772404,233,-6,1,1,20100120,GSW,DEN
Shot Chart Detail,20900619,513,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,43,163,Made Shot,Pullup Jump shot,3PT Field Goal,3,Left Corner 3,Left Side(L),24+ ft.,23,23.28196727,-229,42,1,1,20100120,GSW,DEN
Shot Chart Detail,20900673,449,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,17,377,Made Shot,Step Back Jump shot,3PT Field Goal,3,Right Corner 3,Right Side(R),24+ ft.,23,23.40085469,234,-2,1,1,20100127,GSW,NOH
Shot Chart Detail,20900717,501,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,8,188,Made Shot,Jump Shot,3PT Field Goal,3,Above the Break 3,Left Side Center(LC),24+ ft.,23,23.99083158,-210,116,1,1,20100202,HOU,GSW
Shot Chart Detail,20900751,20,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,5,2765,Made Shot,Pullup Jump shot,3PT Field Goal,3,Left Corner 3,Left Side(L),24+ ft.,23,23.54400136,-234,26,1,1,20100206,GSW,OKC
Shot Chart Detail,20900778,20,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,18,2778,Made Shot,Pullup Jump shot,3PT Field Goal,3,Left Corner 3,Left Side(L),24+ ft.,23,23.39764945,-229,48,1,1,20100210,GSW,LAC
Shot Chart Detail,20900778,107,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,17,2237,Made Shot,Pullup Jump shot,3PT Field Goal,3,Left Corner 3,Left Side(L),24+ ft.,23,23.47871376,-231,42,1,1,20100210,GSW,LAC
Shot Chart Detail,20900800,207,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,45,1725,Made Shot,Pullup Jump shot,3PT Field Goal,3,Right Corner 3,Right Side(R),24+ ft.,23,23.60021186,236,1,1,1,20100217,GSW,SAC
Shot Chart Detail,20900814,13,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,52,2812,Made Shot,Step Back Jump shot,3PT Field Goal,3,Right Corner 3,Right Side(R),24+ ft.,23,23.10194797,231,3,1,1,20100219,GSW,UTA
Shot Chart Detail,20900814,94,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,31,2251,Made Shot,Pullup Jump shot,3PT Field Goal,3,Left Corner 3,Left Side(L),24+ ft.,23,23.50085105,-235,-2,1,1,20100219,GSW,UTA
Shot Chart Detail,20900844,502,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,9,309,Made Shot,Pullup Jump shot,3PT Field Goal,3,Left Corner 3,Left Side(L),24+ ft.,23,23.31887647,-229,44,1,1,20100223,GSW,PHI
Shot Chart Detail,20900900,312,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,57,1137,Made Shot,Jump Shot,3PT Field Goal,3,Right Corner 3,Right Side(R),24+ ft.,23,23.62392855,225,72,1,1,20100303,ORL,GSW
Shot Chart Detail,20900925,137,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,42,2022,Made Shot,Jump Shot,3PT Field Goal,3,Right Corner 3,Right Side(R),24+ ft.,23,23.94096907,239,14,1,1,20100306,CHA,GSW
Shot Chart Detail,20901052,376,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,4,904,Made Shot,Pullup Jump shot,3PT Field Goal,3,Right Corner 3,Right Side(R),24+ ft.,23,23.73204585,236,25,1,1,20100322,GSW,PHX
Shot Chart Detail,20901067,249,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,37,1597,Made Shot,Step Back Jump shot,3PT Field Goal,3,Left Corner 3,Left Side(L),24+ ft.,23,23.1,-231,0,1,1,20100324,GSW,MEM
Shot Chart Detail,20901086,256,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,6,1386,Made Shot,Pullup Jump shot,3PT Field Goal,3,Left Corner 3,Left Side(L),24+ ft.,23,23.07054399,-229,28,1,1,20100327,GSW,DAL
Shot Chart Detail,20901096,220,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,56,1736,Made Shot,Jump Shot,3PT Field Goal,3,Right Corner 3,Right Side(R),24+ ft.,23,23.46167087,234,17,1,1,20100328,LAC,GSW
Shot Chart Detail,20901119,337,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,15,1335,Made Shot,Jump Shot,2PT Field Goal,2,Mid-Range,Left Side Center(LC),16-24 ft.,23,23.06729286,-169,157,1,1,20100331,UTA,GSW
Shot Chart Detail,20901145,445,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,26,506,Made Shot,Jump Shot,3PT Field Goal,3,Left Corner 3,Left Side(L),24+ ft.,23,23.20193957,-232,3,1,1,20100404,TOR,GSW
Shot Chart Detail,20901163,322,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,49,889,Made Shot,Jump Shot,3PT Field Goal,3,Right Corner 3,Right Side(R),24+ ft.,23,23.29399064,231,30,1,1,20100407,MIN,GSW
